smiles,logps,qed,SA
Brc1c(OCCNCCCCCNc2c3c(nc4ccccc24)CCCC3)ccc2c1OCC2,6.061800000000005,0.2988107945302308,2.747849180770313
Brc1c[nH]c2cccc(OCCN3CCN(c4nccs4)CC3)c12,3.587900000000002,0.7023775397760239,2.532879824575067
Brc1ccc(-c2ccccc2)cc1N1CCN(CCc2ccccc2)CC1,5.4808000000000066,0.5383688153956446,1.8736442310687913
Brc1ccc(-n2cc3c(OCCN4CCN(c5ccccc5)CC4)ccnc3n2)cc1,4.384000000000003,0.41174567458063305,2.3808590547729658
Brc1ccc(C2=CCN(CCCc3c[nH]c4ccccc34)CC2)cc1,5.652300000000005,0.5913875216959246,2.2317208827462895
Brc1ccc(C=C2CCc3ccccc3C2)cc1,5.021400000000004,0.6932014997777187,2.1820789963837868
Brc1ccc(N2CCN(CCOc3cccc(C4CCNC4)c3)CC2)cc1,3.727000000000002,0.7562449882667084,2.607959417372765
Brc1ccc(OC2CCNC2)cc1,2.1898,0.8577913035988325,2.470079258175149
Brc1ccc(Sc2ccccc2N2CCNCC2)cc1,4.009900000000003,0.9014563791151747,2.13829389187123
Brc1ccc2c(c1)C(CNCc1ccccc1)Oc1ccccc1-2,5.339400000000004,0.6598683990650589,2.5683577600664727
Brc1ccc2c(c1)CCCC2NCCCCN1CCCCC1,4.6822000000000035,0.7365436775088487,2.60334027425996
Brc1cccc(CNCCC2CCCN2CCc2ccc3c(c2)CN(Cc2ccccc2)C3)c1,6.151700000000006,0.3249563218153494,2.843671825185483
Brc1cccc(CNCCOc2ccc3[nH]c4c(c3c2)CCNC4)c1,3.7447000000000017,0.5528322832816553,2.442270362995769
Brc1cccc(N2CCN(CCCCc3c[nH]c4ccccc34)CC2)c1,5.075300000000004,0.571080633719082,2.035074644308816
Brc1cccc(N2CCN(CCCN3CCOc4ccccc43)CC2)c1,3.8602000000000025,0.7370315233517034,2.1519379809721517
Brc1cccc(N2CCN(CCCNc3ccccc3)CC2)c1,4.073300000000002,0.7693056318436211,1.8275354743312988
Brc1cccc(N2CCN(Cc3ccccc3)CC2)c1,3.771300000000002,0.844717109508517,1.6016639049090386
Brc1cccc(N2CCNCC2)c1,1.8586999999999996,0.8068328765146808,1.9128211265270458
Brc1cccc(Nc2ccccc2CN2CCNCC2)c1,3.5979000000000028,0.885917626801535,2.0022034219210028
Brc1cccc(OCCCNCCCOc2ccc3ccccc3c2)c1,5.429900000000004,0.4490347199047989,1.936784934019105
Brc1cccc(OCCN2CCCCC2)c1,3.3138000000000023,0.8407057257271913,1.7083920105365475
Brc1cccc(Oc2ccccc2C2CNCCO2)c1,3.902300000000003,0.9234037809053023,2.6767818389313955
Brc1cccc(Oc2ccccc2N2CCNCC2)c1,3.6510000000000025,0.9279297056356602,1.9718983247265083
